name	VP1_type
PQ195950	GII.4
PQ195923	GII.4
PQ195924	GII.4
PQ195925	GII.4
PQ196528	GII.4
PQ195887	GII.4
PQ195889	GII.4
PQ195899	GII.4
PQ195900	GII.4
PQ218567	GII.4
PQ218566	GII.4
PQ218568	GII.4
PQ195911	GII.4
PQ195912	GII.4
PQ195910	GII.4
PQ195922	GII.4
PQ196561	GII.4
PQ196562	GII.4
PQ196563	GII.4
PQ196560	GII.4
PQ196513	GII.4
PQ209098	GII.4
PQ196531	GII.4
PQ196538	GII.4
PQ196557	GII.4
PQ215526	GII.4
PQ209105	GII.4
PQ209108	GII.4
PQ196550	GII.4
PQ196555	GII.4
PQ196522	GII.4
PQ196554	GII.4
PQ196526	GII.4
PQ196527	GII.4
PQ195906	GII.4
PQ215540	GII.4
PQ196569	GII.4
PQ196545	GII.4
PQ215546	GII.4
PQ196548	GII.4
PQ215543	GII.4
ON329737	GII.4
MW521126	GII.4
MW521129	GII.4
PX458547	GII.4
PX458552	GII.4
PX458545	GII.4
PX458528	GII.4
PX458553	GII.4
PX458538	GII.4
PX458540	GII.4
PX458471	GII.4
PX458531	GII.4
MW521127	GII.4
MW521130	GII.4
OL336367	GII.4
OL336360	GII.4
OL336383	GII.4
OL336363	GII.4
OL336366	GII.4
OL336358	GII.4
PQ740361	GII.4
OQ940073	GII.4
OQ940072	GII.4
OQ940069	GII.4
PQ740362	GII.4
PZ240501	GII.4
OP712198	GII.4
PQ507174	GII.4
PQ507185	GII.4
OL336364	GII.4
OL336352	GII.4
OQ940071	GII.4
OL336365	GII.4
LC798003	GII.4
LC798004	GII.4
OL336386	GII.4
OL336384	GII.4
OQ940070	GII.4
OL336388	GII.4
OL336354	GII.4
OL336357	GII.4
OL336355	GII.4
OL336353	GII.4
OL336356	GII.4
OL336387	GII.4
PP267269	GII.4
OL336359	GII.4
OQ940079	GII.4
OQ940081	GII.4
OP037976	GII.4
OQ940077	GII.4
OQ940078	GII.4
OP037982	GII.4
OQ940080	GII.4
OQ940075	GII.4
OQ940076	GII.4
OP037980	GII.4
PP267272	GII.4
OP037983	GII.4
OL336361	GII.4
OL336362	GII.4
PP267275	GII.4
PQ475910	GII.4
PP658561	GII.4
PZ240507	GII.4
PQ507183	GII.4
PZ240485	GII.4
PZ240492	GII.4
PX988165	GII.4
PZ240471	GII.4
PZ240491	GII.4
PQ507171	GII.4
PQ740358	GII.4
PZ240494	GII.4
PZ240499	GII.4
